都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
131148,200000036,東京都,中野区,立花歯科医院,タチバナシカイイン,無床診療所,東京都中野区本町4-30-25,林ビル2階1号,35.69743,139.671066,03-3382-6480,,,,,,,,,,,歯科,0,,
131148,200000037,東京都,中野区,石井歯科医院,イシイシカイイン,無床診療所,東京都中野区本町4-38-18,ウイング新中野201,35.695808,139.669342,03-5385-0067,,,,,,,,,,,歯科,0,,
131148,200000038,東京都,中野区,中島歯科,ナカジマシカ,無床診療所,東京都中野区本町4-44-14,GSハイム新中野駅前201,35.697403,139.669983,03-3382-1704,,,,,,,,,,,歯科,0,,
131148,200000039,東京都,中野区,いわね歯科,イワネシカ,無床診療所,東京都中野区本町4-47-7,,35.697182,139.667923,03-5385-4184,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000040,東京都,中野区,なかの新橋歯科クリニック,ナカノシンバシシカクリニック,無床診療所,東京都中野区本町5-3-2,1階,35.69318,139.674149,03-6382-5654,,,,,,,,,,,歯科口腔外科、小児歯科、矯正歯科、歯科,0,,
131148,200000041,東京都,中野区,本町５丁目歯科,ホンチョウゴチョウメシカ,無床診療所,東京都中野区本町5-39-10,Y.Kプラザ中野104号,35.692364,139.668671,03-5340-0697,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000042,東京都,中野区,秋元歯科医院,アキモトシカイイン,無床診療所,東京都中野区本町5-48-12,,35.694191,139.668137,03-3381-4386,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000043,東京都,中野区,さくら歯科クリニック,サクラシカクリニック,無床診療所,東京都中野区本町6-12-13,,35.694855,139.667786,03-5328-8241,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000044,東京都,中野区,小林歯科医院,コバヤシシカイイン,無床診療所,東京都中野区本町6-16-5,,35.696648,139.665985,03-3381-9183,,,,,,,,,,,歯科,0,,
131148,200000045,東京都,中野区,長井歯科医院,ナガイシシカイイン,無床診療所,東京都中野区本町6-26-14,,35.696701,139.664413,03-3380-2371,,,,,,,,,,,歯科,0,,
131148,200000046,東京都,中野区,こだま歯科医院,コダマシシカイイン,無床診療所,東京都中野区中央1-13-8,大橋セントラルビル1階,35.701542,139.686768,03-3363-8241,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000047,東京都,中野区,花岡歯科医院,ハナオカシシカイイン,無床診療所,東京都中野区中央1-24-1,,35.70116,139.686356,03-3363-0011,,,,,,,,,,,歯科,0,,
131148,200000048,東京都,中野区,ナオキ歯科クリニック,ナオキシカクリニック,無床診療所,東京都中野区中央1-35-1,,35.696613,139.685547,03-5389-5386,,,,,,,,,,,歯科,0,,
131148,200000049,東京都,中野区,中野坂上アクロスシティ歯科,ナカノサカウエアクロスシティシカ,無床診療所,東京都中野区中央1-38-1,,35.69735,139.68335,03-5348-8333,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000050,東京都,中野区,アマリ歯科クリニック,アマリシカクリニック,無床診療所,東京都中野区中央2-1-2,中野坂上吉田ビル2階,35.697189,139.682388,03-3360-4618,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000051,東京都,中野区,かとう歯科医院,カトウシカイイン,無床診療所,東京都中野区中央2-2-31,"中野NSB3階,5階",35.697567,139.682816,03-5330-1154,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000052,東京都,中野区,歯科米沢医院,シカヨネザワイイン,無床診療所,東京都中野区中央2-4-1,GOビル,35.697376,139.680603,03-3364-6480,,,,,,,,,,,歯科,0,,
131148,200000053,東京都,中野区,岩田デンタルオフィス,イワタデンタルオフィス,無床診療所,東京都中野区中央2-48-2,岩田ビル201,35.697765,139.676849,03-5989-1215,,,,,,,,,,,歯科、歯科口腔外科、矯正歯科、小児歯科,0,,
131148,200000054,東京都,中野区,中野歯科医院,ナカノシカイイン,無床診療所,東京都中野区中央2-49-13,,35.698536,139.676239,03-3366-0382,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000055,東京都,中野区,宮下歯科クリニック,ミヤシタシカクリニック,無床診療所,東京都中野区中央2-58-20,ユーキンビル1階,35.701401,139.67836,03-3363-0518,,,,,,,,,,,歯科,0,,
131148,200000056,東京都,中野区,景山歯科医院,カゲヤマシカイイン,無床診療所,東京都中野区中央2-59-11,マンションヤマキビル1階,35.701843,139.675873,03-3367-3456,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000057,東京都,中野区,高市歯科医院,タカイチシカイイン,無床診療所,東京都中野区中央3-1-3,シャンボール新中野1階,35.697796,139.675354,03-3365-1400,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000058,東京都,中野区,医療法人社団滴翠会　山田歯科医院,イリョウホウジンシャダンテキスイカイ　ヤマダシカイイン,無床診療所,東京都中野区中央3-25-12,,35.698399,139.673706,03-3369-4020,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000059,東京都,中野区,中城まり歯科,ナカジョウマリシカ,無床診療所,東京都中野区中央4-1-4,,35.697624,139.670212,03-6382-8241,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000060,東京都,中野区,医療法人社団晃香会　新中野歯科クリニック,イリョウホウジンシャダンコウカカイ　シンナカノシカクリニック　,無床診療所,東京都中野区中央4-5-2,ブルースカイ新中野2階,35.697552,139.667862,03-3382-9777,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000061,東京都,中野区,中野中央歯科診療室,ナカノチュウオウシカシンリョウシツ,無床診療所,東京都中野区中央4-15-9,,35.699738,139.669113,03-3383-0002,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000062,東京都,中野区,前原歯科医院,マエハラシカイイン,無床診療所,東京都中野区中央4-39-10,,35.701218,139.671585,03-3381-7816,,,,,,,,,,,歯科,0,,
131148,200000063,東京都,中野区,森山歯科医院,モリヤマシカイイン,無床診療所,東京都中野区中央4-53-3,中野第ⅡOSビル1階,35.702789,139.667908,03-3381-5939,,,,,,,,,,,歯科,0,,
131148,200000064,東京都,中野区,中野駅南歯科クリニック,ナカノエキミナミシカクリニック,無床診療所,東京都中野区中央4-60-3,銀座ルノアールビル1階,35.702938,139.666168,03-6382-6480,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000065,東京都,中野区,エレ矯正歯科医院,エレキョウセイシカイイン,無床診療所,東京都中野区中央5-6-7,,35.697979,139.665955,03-3381-1112,,,,,,,,,,,矯正歯科,0,,
131148,200000066,東京都,中野区,中央５丁目歯科医院,チュウオウゴチョウメシカイイン,無床診療所,東京都中野区中央5-10-3,MTビル1階,35.697521,139.66481,03-5385-3458,,,,,,,,,,,歯科,0,,
131148,200000067,東京都,中野区,高津歯科クリニック,タカツシカクリニック,無床診療所,東京都中野区中央5-39-11,青柳ビル2階,35.700775,139.667007,03-5385-8733,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000068,東京都,中野区,エス歯科クリニック,エスシカクリニック,無床診療所,東京都中野区中央5-39-14,メイゾン中野1階,35.700394,139.667145,03-6454-1701,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000069,東京都,中野区,桃園なかの歯科クリニック,モモゾノナカノシカクリニック,無床診療所,東京都中野区中央5-40-18,キャピトル丸山1階　101号,35.701031,139.666931,03-6382-6110,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000070,東京都,中野区,いぐみ歯科矯正歯科,イグミシカキョウセイシカ,無床診療所,東京都中野区中央5-49-6,松田ビル2階,35.702396,139.665436,03-6382-6567,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000071,東京都,中野区,佐川歯科,サガワシカ,無床診療所,東京都中野区東中野1-4-7,,35.702065,139.685394,03-3371-6480,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000072,東京都,中野区,さくら歯科医院,サクラシカイイン,無床診療所,東京都中野区東中野1-15-6,太田ビル1階,35.702843,139.685608,03-3366-5789,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000073,東京都,中野区,医療法人社団歯優会　東中野歯科クリニック,イリョウホウジンシャダンシユウカイ ヒガシナカノシカクリニック,無床診療所,東京都中野区東中野1-32-5,K’s　Cort山手2階,35.704845,139.682739,03-3367-1464,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000074,東京都,中野区,羽生歯科医院,ハニュウシカイイン,無床診療所,東京都中野区東中野1-37-9,,35.70459,139.686127,03-3361-4991,,,,,,,,,,,歯科,0,,
131148,200000075,東京都,中野区,杵渕歯科医院,キネブチシカイイン,無床診療所,東京都中野区東中野1-50-2,オクト森ビル2階,35.705627,139.686264,03-5386-7191,,,,,,,,,,,歯科、矯正歯科、歯科口腔外科,0,,
131148,200000076,東京都,中野区,医療法人社団翔舞会　エムズ歯科クリニック,イリョウホウジンシャダンショウブカイ　エムズシカクリニック,無床診療所,東京都中野区東中野1-51-1,JR東中野駅東口ビル2階,35.706009,139.686325,03-5338-3737,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000077,東京都,中野区,しおん歯科医院,シオンシカイイン,無床診療所,東京都中野区東中野1-54-6,,35.705872,139.684753,03-3360-3310,,,,,,,,,,,歯科,0,,
131148,200000078,東京都,中野区,堀歯科診療所,ホリシカシンリョウジョ,無床診療所,東京都中野区東中野2-22-20,ホシノ第2ビル1階,35.704994,139.682343,03-3366-6480,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000079,東京都,中野区,斉藤歯科医院,サイトウシカイイン,無床診療所,東京都中野区東中野2-26-3,,35.705872,139.68222,03-3368-8620,,,,,,,,,,,歯科,0,,
131148,200000080,東京都,中野区,医療法人社団伸永会　原歯科医院,イリョウホウジンシャダンシンエイカイ　ハラシカイイン,無床診療所,東京都中野区東中野2-27-7,"メディカルコートⅠ　2階‐201号室,203号室",35.705921,139.681351,03-3366-5623,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000081,東京都,中野区,あみなか歯科クリニック,アミナカシカクリニック,無床診療所,東京都中野区東中野3-1-1,寛栄ビル4階,35.706429,139.682602,03-3368-0418,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000082,東京都,中野区,タカシデンタルクリニック,タカシデンタルクリニック,無床診療所,東京都中野区東中野3-2-5,,35.706371,139.680801,03-3371-0624,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000083,東京都,中野区,熊谷歯科医院,クマガイシカイイン,無床診療所,東京都中野区東中野3-6-2,ヴィラ・ルミエール105,35.707722,139.6819,03-3371-0844,,,,,,,,,,,歯科,0,,
131148,200000084,東京都,中野区,ふじまき歯科,フジマキシカ,無床診療所,東京都中野区東中野3-7-25,,35.707321,139.682343,03-3369-2310,,,,,,,,,,,歯科,0,,
131148,200000085,東京都,中野区,医療法人社団仁慈会　ホワイトデンタルクリニック,イリョウホウジンシャダンジンジカイ ホワイトデンタルクリニック　　,無床診療所,東京都中野区東中野3-8-13,,35.707405,139.683136,03-3366-3636,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000086,東京都,中野区,医療法人社団仁晟会　キッズ＆ファミリー歯科,イリョウホウジンシャダンジンセイカイ　キッズ＆ファミリーシカ,無床診療所,東京都中野区東中野3-8-16,東中野エンジェルビル2階201号室,35.707016,139.682968,03-5937-1918,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000087,東京都,中野区,石川歯科医院,イシカワシカイイン,無床診療所,東京都中野区東中野3-10-12,,35.708282,139.683533,03-3361-2005,,,,,,,,,,,歯科,0,,
131148,200000088,東京都,中野区,篠田歯科,シノダシカ,無床診療所,東京都中野区東中野3-16-9,青林堂ハウス1階,35.708809,139.681473,03-3368-8050,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000089,東京都,中野区,医療法人社団仁晟会　桜山デンタルクリニック,イリョウホウジンシャダンジンセイカイ　サクラヤマデンタルクリニック　,無床診療所,東京都中野区東中野3-16-23,アーサメイジャー201号,35.709911,139.682632,03-5332-9086,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000090,東京都,中野区,まつもと歯科医院,マツモトシカイイン,無床診療所,東京都中野区東中野3-17-14,,35.709091,139.681168,03-5937-0083,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000091,東京都,中野区,前島歯科医院,マエジマシカイイン,無床診療所,東京都中野区東中野3-21-3,,35.707829,139.680374,03-3361-7450,,,,,,,,,,,歯科,0,,
131148,200000092,東京都,中野区,山内歯科医院,ヤマウチシカイイン,無床診療所,東京都中野区東中野4-4-3,山内ビル2F,35.706444,139.684235,03-3361-0526,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000093,東京都,中野区,中尾歯科医院,ナカオシカイイン,無床診療所,東京都中野区東中野4-5-24,,35.706917,139.684647,03-6885-4371,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000094,東京都,中野区,医療法人社団健幸会　安藤歯科クリニック,イリョウホウジンシャダンケンコウカイ　アンドウシカクリニック,無床診療所,東京都中野区東中野4-6-2,和興東中野ビル2階,35.707718,139.683533,03-3362-2388,,,,,,,,,,,歯科,0,,
131148,200000095,東京都,中野区,アップル歯科医院,アップルシカイイン,無床診療所,東京都中野区東中野4-9-24,,35.707497,139.686035,03-5937-5637,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000096,東京都,中野区,和田歯科医院,ワダシカイイン,無床診療所,東京都中野区東中野4-10-14,,35.708309,139.686172,03-3361-3740,,,,,,,,,,,歯科、歯科口腔外科,0,,
131148,200000097,東京都,中野区,小池歯科クリニック,コイケシカクリニック,無床診療所,東京都中野区東中野4-27-33,エムエス東中野3階,35.710888,139.689194,03-5338-8241,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000098,東京都,中野区,ユニゾンデンタルオフィス,ユニゾンデンタルオフィス,無床診療所,東京都中野区東中野5-1-1,ユニゾンモール3階C区画,35.706509,139.686829,03-5389-8686,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000099,東京都,中野区,いわし歯科,イワシシカ,無床診療所,東京都中野区東中野5-3-1,関口ビル1階,35.706463,139.686462,03-5337-8241,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000100,東京都,中野区,医療法人社団翔舞会　エムズ歯科　予防・口腔ケアクリニック,イリョウホウジンシャダンショウブカイ　エムズシカ　ヨボウ・コウクウケアクリニック　,無床診療所,東京都中野区東中野5-4-7,三喜ビル1階,35.707539,139.686203,03-6304-0190,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000101,東京都,中野区,立浪歯科クリニック,タツナミシカクリニック,無床診療所,東京都中野区東中野5-5-2,,35.707489,139.686996,03-3371-8241,,,,,,,,,,,歯科,0,,
131148,200000102,東京都,中野区,松葉歯科医院,マツバシカイイン,無床診療所,東京都中野区東中野5-5-10,東中野RHS304,35.708126,139.686493,03-5937-1464,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000103,東京都,中野区,原歯科室,ハラシカシツ,無床診療所,東京都中野区中野1-62-2,,35.705406,139.674103,03-3365-0648,,,,,,,,,,,歯科,0,,
131148,200000104,東京都,中野区,エイジ歯科,エイジシカ,無床診療所,東京都中野区中野2-11-2,サン中野マンション1階,35.705322,139.668854,03-5341-3351,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000105,東京都,中野区,ヒロデンタルオフィス,ヒロデンタルオフィス,無床診療所,東京都中野区中野2-12-9,高田ビル3階,35.705315,139.667786,03-5385-8550,,,,,,,,,,,歯科、矯正歯科、歯科口腔外科,0,,
131148,200000106,東京都,中野区,岡歯科医院,オカシカイイン,無床診療所,東京都中野区中野2-13-23,,35.705177,139.668671,03-3381-7555,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000107,東京都,中野区,横山歯科診療所,ヨコヤマシカシンリョウジョ,無床診療所,東京都中野区中野2-16-26,,35.704094,139.669037,03-3381-6764,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000108,東京都,中野区,青木歯科クリニック,アオキシカクリニック,無床診療所,東京都中野区中野2-25-3,,35.704781,139.666061,03-3384-2822,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000109,東京都,中野区,西原デンタルオフィス,ニシハラデンタルオフィス,無床診療所,東京都中野区中野2-25-6,ノイビル2階,35.705181,139.666168,03-3229-1182,,,,,,,,,,,歯科、矯正歯科、歯科口腔外科,0,,
131148,200000110,東京都,中野区,医療法人社団練廣会　松山デンタルオフィス　中野,,無床診療所,東京都中野区中野2-30-3,マルニビル６F,35.704193,139.665573,03-5342-0522,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,旧名称：松山デンタルオフィス　中野、旧方書：マルニビル6階
131148,200000111,東京都,中野区,りば－すデンタルクリニック,リバースデンタルクリニック,無床診療所,東京都中野区中野3-2-1,リバ－ス中野201,35.700367,139.66362,03-5340-3621,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000112,東京都,中野区,桃園通り村上歯科医院,モモゾノドオリムラカミシカイイン,無床診療所,東京都中野区中野3-27-15,クヒオハイツ1階,35.704033,139.663803,03-6382-8618,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000113,東京都,中野区,医療法人社団真波会　マナミ歯科クリニック,イリョウホウジンシャダンマナミカイ　マナミシカクリニック,無床診療所,東京都中野区中野3-30-12,中野ソレイユ1階・3階,35.701965,139.665161,03-5385-0977,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000114,東京都,中野区,歯科仲井診療所,シカカナカイシンリョウジョ,無床診療所,東京都中野区中野3-31-7,,35.702698,139.665375,03-3382-8818,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000115,東京都,中野区,おおた歯科クリニック,オオタシカクリニック,無床診療所,東京都中野区中野3-33-7,メゾンニューライフ1階,35.703384,139.665024,03-3384-6505,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000116,東京都,中野区,ジョージ歯科,ジョージシカ,無床診療所,東京都中野区中野3-34-31,大橋ビル3階,35.704308,139.665359,03-3384-1384,,,,,,,,,,,歯科,0,,
131148,200000117,東京都,中野区,医療法人社団峰瑛会　中野ニュークリア歯科,イリョウホウジンシャダンホウエイカイ　ナカノニュークリアシカ,無床診療所,東京都中野区中野3-36-15,ニュークリアビル6階,35.705322,139.665298,03-3380-8234,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000118,東京都,中野区,まさみデンタルクリニック,マサミデンタルクリニック,無床診療所,東京都中野区中野4-2-1,中野サンキビル4階,35.708439,139.664795,03-3388-8383,,,,,,,,,,,歯科,0,,
131148,200000119,東京都,中野区,エースデンタルクリニック,エースデンタルクリニック,無床診療所,東京都中野区中野4-3-1,中野サンクオーレ商業施設棟203号,35.708858,139.66452,03-6382-8068,,,,,,,,,,,歯科、矯正歯科、歯科口腔外科,0,,
131148,200000120,東京都,中野区,医療法人社団因幡会　中野セントラルパークデンタルオフィス,イリョウホウジンシャダンインバカイ　ナカノセントラルパークデンタルオフィス,無床診療所,東京都中野区中野4-10-2,NAKANO CENTRAL PARK SOUTH,35.70734,139.661957,03-5318-6480,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000121,東京都,中野区,クリスタ歯科,クリスタシカ,無床診療所,東京都中野区中野5-23-10,クリスタビル2階,35.70961,139.670151,03-6454-0560,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000122,東京都,中野区,医療法人社団若桐会　林歯科医院,イリョウホウジンシャダンワカギリカイ　ハヤシシカイイン,無床診療所,東京都中野区中野5-30-6,昭和中野コーポ209,35.706242,139.668747,03-3387-1354,,,,,,,,,,,歯科,0,,
131148,200000123,東京都,中野区,吉永歯科医院,ヨシナガシカイイン,無床診療所,東京都中野区中野5-30-19,,35.706432,139.669449,03-3387-0118,,,,,,,,,,,歯科,0,,
131148,200000124,東京都,中野区,ちびっこ歯科,チビッコシカ,無床診療所,東京都中野区中野5-32-25,浜谷第二ビル2階,35.706745,139.668289,03-3387-6790,,,,,,,,,,,歯科,0,,
131148,200000125,東京都,中野区,ＫＵＭＡデンタルクリニック,クマデンタルクリニック,無床診療所,東京都中野区中野5-35-8,新東京アパート1階,35.707195,139.666626,03-3228-8241,,,,,,,,,,,歯科、歯科口腔外科,0,,
131148,200000126,東京都,中野区,五十嵐歯科,イガラシシカ,無床診療所,東京都中野区中野5-37-17,佐藤方1階,35.707993,139.667801,03-3389-5150,,,,,,,,,,,歯科,0,,
131148,200000127,東京都,中野区,太田歯科,オオタシカ,無床診療所,東京都中野区中野5-42-1,,35.709576,139.667664,03-3388-8148,,,,,,,,,,,歯科,0,,
131148,200000128,東京都,中野区,田中歯科医院,タナカシカイイン,無床診療所,東京都中野区中野5-52-15,中野ブロードウェイ410号,35.709923,139.665665,03-3387-6850,,,,,,,,,,,歯科,0,,
131148,200000129,東京都,中野区,医療法人社団愛育　愛育歯科診療所,イリョウホウジンシャダンアイイク　アイイクシカシンリョウジョ,無床診療所,東京都中野区中野5-52-15,ブロードウェイ482号,35.709923,139.665665,03-3385-9392,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000130,東京都,中野区,町田歯科,マチダシカ,無床診療所,東京都中野区中野5-59-8,湯澤ビル3階,35.707817,139.665649,03-3389-1727,,,,,,,,,,,歯科,0,,
131148,200000131,東京都,中野区,中野矯正歯科診療所,ナカノキョウセイシカシンジョウジョ,無床診療所,東京都中野区中野5-64-5,サンピオーネビル6階,35.706882,139.665359,03-3387-2151,,,,,,,,,,,矯正歯科,0,,
131148,200000132,東京都,中野区,酒井歯科医院,サカイシカイイン,無床診療所,東京都中野区中野5-65-5,豊島興業ビル5階,35.707317,139.665314,03-3388-6482,,,,,,,,,,,歯科,0,,
131148,200000133,東京都,中野区,こばやし歯科医院,コバヤシシカイイン,無床診療所,東京都中野区中野5-66-3,木村ビル3階,35.707573,139.665283,03-3388-7887,,,,,,,,,,,歯科、歯科口腔外科,0,,
131148,200000134,東京都,中野区,医療法人社団　おきとう矯正歯科,イリョウホウジンシャダン　オキトウキョウセイシカ,無床診療所,東京都中野区中野5-66-4,東京風月堂中野ビル3階,35.707741,139.665268,03-3389-8758,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000136,東京都,中野区,天野歯科クリニック,アマノシカクリニック,無床診療所,東京都中野区中野5-68-1,高山ビル3階,35.7085,139.665283,03-3385-9123,,,,,,,,,,,歯科、矯正歯科,0,,
131148,200000137,東京都,中野区,一般社団法人東京都中野区歯科医師会　スマイル歯科診療所,イッパンシャダンホウジントウキョウトナカノクシカイシカイ　スマイルシカシンリョウジョ,無床診療所,東京都中野区中野5-68-7,中野区社会福祉会館7階,35.709251,139.665131,03-5380-0334,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000138,東京都,中野区,大石歯科クリニック,オオイシシカクリニック,無床診療所,東京都中野区中野6-28-8,,35.707474,139.672699,03-3360-1270,,,,,,,,,,,歯科,0,,
131148,200000140,東京都,中野区,医療法人社団慧正会　ねぎしデンタルクリニック,イリョウホウジンシャダンケイセイカイ　ネギシデンタルクリニック　,無床診療所,東京都中野区上高田2-1-5,ルピナス中野101,35.709366,139.672226,03-3385-4142,,,,,,,,,,,歯科,0,,
131148,200000141,東京都,中野区,榎本歯科医院,エノモトシカイイン,無床診療所,東京都中野区上高田2-16-15,,35.712608,139.674011,03-5343-1180,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000142,東京都,中野区,医療法人社団俊栄会　Ａ－ＯＮＥ歯科クリニック,イリョウホウジンシャダンシュンエイカイ　エーワンシカクリニック,無床診療所,東京都中野区上高田2-57-3,サンシャイン富士1階,35.71402,139.669403,03-5345-6503,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000143,東京都,中野区,かりや歯科,カリヤシカ,無床診療所,東京都中野区上高田3-33-11,オキサリス中野1階,35.714977,139.670456,03-3387-6457,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,0,,旧：NO.200000143 医療法人社団愛泉会　たんぽぽ歯科クリニック中野分室
131148,200000144,東京都,中野区,新井薬師駅前歯科・こども歯科,アライヤクシエキマエシカ・コドモシカ,無床診療所,東京都中野区上高田3-39-13,,35.715466,139.671906,03-5942-7164,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
