都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,医療機関コード,診療曜日,診療開始時間,診療終了時間,診療日時特記事項,時間外における対応,診療科目,病床数,URL,備考
131148,200000145,東京都,中野区,ファースト歯科医院,ファーストシカイイン,無床診療所,東京都中野区上高田3-40-10,,35.715549,139.671753,03-3385-3911,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000146,東京都,中野区,ふじい歯科医院,フジイシカイイン,無床診療所,東京都中野区上高田3-41-8,藤井ビル3階,35.715717,139.671844,03-3388-1515,,,,,,,,,,,歯科,0,,
131148,200000147,東京都,中野区,アポロ歯科診療所,アポロシカシンリョウジョ,無床診療所,東京都中野区上高田4-15-4,,35.712204,139.677917,03-3386-0023,,,,,,,,,,,歯科,0,,
131148,200000148,東京都,中野区,清田歯科医院,キヨタシカイイン,無床診療所,東京都中野区上高田5-4-11,,35.716743,139.677216,03-3386-4071,,,,,,,,,,,歯科,0,,
131148,200000149,東京都,中野区,いいじま歯科医院,イイジマシカイイン,無床診療所,東京都中野区上高田5-20-1,,35.717209,139.67691,03-3389-0643,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000150,東京都,中野区,佐竹歯科クリニック,サタケシカクリニック,無床診療所,東京都中野区新井1-1-5,中央マンション208,35.709846,139.669601,03-3387-8866,,,,,,,,,,,歯科,0,,
131148,200000151,東京都,中野区,レオパレスビル　デンタルクリニック,レオパレスビル　デンタルクリニック,無床診療所,東京都中野区新井1-8-8,レオパレスビル4階,35.710205,139.666748,03-3388-2219,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000152,東京都,中野区,安田歯科医院,ヤスダシカイイン,無床診療所,東京都中野区新井1-11-7,,35.710693,139.665329,03-3386-2789,,,,,,,,,,,歯科、矯正歯科,0,,
131148,200000153,東京都,中野区,小西歯科医院,コニシシカイイン,無床診療所,東京都中野区新井1-21-8,,35.711594,139.667679,03-3386-0234,,,,,,,,,,,歯科,0,,
131148,200000155,東京都,中野区,三戸歯科医院,ミトシカイイン,無床診療所,東京都中野区新井1-37-10,幸ビル1階,35.713085,139.666931,03-3319-3989,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000156,東京都,中野区,医療法人社団幸友会　中野デンタルクリニック,イリョウホウジンシャダンコウユウカイ　ナカノデンタルクリニック,無床診療所,東京都中野区新井2-1-1,ランドコープビル2階、5階、6階,35.710033,139.664719,03-5318-0550,,,,,,,,,,,歯科、矯正歯科、歯科口腔外科,0,,旧方書：ランドコープビル2階
131148,200000157,東京都,中野区,ＭＡＹＵＭＩ矯正歯科クリニック,マユミキョウセイシカクリニック,無床診療所,東京都中野区新井2-1-10,,35.711189,139.664719,03-6454-0418,,,,,,,,,,,矯正歯科,0,,
131148,200000158,東京都,中野区,大橋歯科医院,オオハシシカイイン,無床診療所,東京都中野区新井2-25-4,,35.711658,139.663681,03-3386-3444,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000159,東京都,中野区,沼崎歯科医院,ヌマザキシカイイン,無床診療所,東京都中野区新井2-46-1,クレッシェンドUHR1F,35.709972,139.661972,03-3228-7731,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000160,東京都,中野区,山本歯科医院,ヤマモトシカイイン,無床診療所,東京都中野区新井4-13-10,,35.715275,139.66597,03-6454-0116,,,,,,,,,,,歯科,0,,
131148,200000161,東京都,中野区,あおい歯科クリニック,アオイシカクリニック,無床診療所,東京都中野区新井5-8-11,グレースアイビー1階,35.713936,139.669037,03-5942-9208,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000162,東京都,中野区,大竹歯科医院,オオタケシカイイン,無床診療所,東京都中野区新井5-16-7,,35.71521,139.669662,03-3385-3060,,,,,,,,,,,歯科,0,,
131148,200000163,東京都,中野区,愛育歯科新井,アイイクシカアライ,無床診療所,東京都中野区新井5-25-5,林ビル1階,35.715553,139.670853,03-5942-9070,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000164,東京都,中野区,宮川歯科診療所,ミヤガワシカシンリョウジョ,無床診療所,東京都中野区沼袋1-1-7,,35.717827,139.667343,03-5380-3666,,,,,,,,,,,歯科,0,,
131148,200000165,東京都,中野区,サエグサ歯科医院,サエグサシカイイン,無床診療所,東京都中野区沼袋1-7-13,,35.718975,139.664215,03-3385-3751,,,,,,,,,,,歯科、矯正歯科,0,,
131148,200000166,東京都,中野区,新井歯科クリニック,アライシカクリニック,無床診療所,東京都中野区沼袋1-36-3,タウンセンタービル沼袋2階,35.719654,139.663437,03-3228-4618,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000167,東京都,中野区,医療法人社団三優会　優歯科クリニック沼袋,イリョウホウジンシャダンサンユウカイユウシカクリニックヌマブクロ,無床診療所,東京都中野区沼袋1-36-5,HSビル301号,35.71991,139.663254,03-3228-5470,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000168,東京都,中野区,松尾歯科医院,マツオシカイイン,無床診療所,東京都中野区沼袋1-39-3,,35.719749,139.663971,03-3386-5820,,,,,,,,,,,歯科,0,,
131148,200000169,東京都,中野区,医療法人社団ペリオ会　宮田歯科医院,イリョウホウジンシャダンペリオカイ　ミヤタシカイイン,無床診療所,東京都中野区沼袋1-44-2,,35.720592,139.663559,03-3386-6605,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000170,東京都,中野区,神戸歯科医院,カンベシカイイン,無床診療所,東京都中野区沼袋2-10-7,,35.722668,139.667236,03-3386-0648,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000171,東京都,中野区,こしだ歯科医院,コシダシカイイン,無床診療所,東京都中野区沼袋2-30-6,Kビル1階,35.721954,139.662827,03-3387-4188,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000172,東京都,中野区,南口歯科,ミナミグチシカ,無床診療所,東京都中野区沼袋3-4-19,みかげマンション207号,35.719093,139.663483,03-5343-4618,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000174,東京都,中野区,沼袋ソレイユ歯科・矯正歯科,ヌマブクロソレイユシカ・キョウセイシカ,無床診療所,東京都中野区沼袋4-29-1,セイワハウス沼袋1階,35.722237,139.662659,03-5942-9280,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000175,東京都,中野区,あつみ歯科,アツミシカ,無床診療所,東京都中野区沼袋4-34-10,,35.722923,139.661499,03-3319-0835,,,,,,,,,,,歯科,0,,
131148,200000176,東京都,中野区,あゆざわ歯科医院,アユザワシカイイン,無床診療所,東京都中野区松が丘1-14-1‐109,,35.717026,139.672195,03-3228-2023,,,,,,,,,,,歯科;小児歯科,0,,旧診療科目：歯科
131148,200000177,東京都,中野区,中島歯科医院,ナカジマシカシカイイン,無床診療所,東京都中野区松が丘1-17-2,106,35.717945,139.672562,03-3388-0189,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000178,東京都,中野区,竹村歯科クリニック,タケムラシカクリニック,無床診療所,東京都中野区松が丘1-33-15,アリススポーツクラブ1階,35.721054,139.672394,03-3319-8239,,,,,,,,,,,歯科,0,,
131148,200000179,東京都,中野区,コンデンタルクリニック,コンデンタルクリニック,無床診療所,東京都中野区松が丘2-2-12,,35.718235,139.669601,03-3389-0118,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000180,東京都,中野区,さくら歯科新江古田,サクラシカシンエゴタ,無床診療所,東京都中野区江原町2-14-18,,35.729626,139.6716,03-3950-4488,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000181,東京都,中野区,医療法人社団仁聖会　さわだ歯科,イリョウホウジンシャダンジンセイカイ　サワダシカ,無床診療所,東京都中野区江原町2-25-1,,35.731064,139.670883,03-3950-3577,,,,,,,,,,,歯科,0,,
131148,200000182,東京都,中野区,医療法人社団翔誠会　新江古田こばやし歯科クリニック,イリョウホウジンシャダンショウセイカイ　シンエゴタコバヤシシカクリニック,無床診療所,東京都中野区江原町2-31-7,"若月ビル1階,2階",35.732723,139.669617,03-6914-4188,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000183,東京都,中野区,ちごの歯科,チゴノシカ,無床診療所,東京都中野区江原町3-13-3,,35.731506,139.674469,03-3952-8847,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000184,東京都,中野区,江古田歯科クリニック,エゴタシカクリニック,無床診療所,東京都中野区江古田2-19-8‐101,,35.726978,139.665741,03-3389-6350,,,,,,,,,,,歯科,0,,
131148,200000185,東京都,中野区,石井歯科クリニック,イシイシカクリニック,無床診療所,東京都中野区江古田3-2-11,,35.727638,139.670212,03-3389-8648,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000186,東京都,中野区,ヤマザキ歯科,ヤマザキシカ,無床診療所,東京都中野区江古田3-5-5,江古田パレス101,35.725918,139.668564,03-3387-8233,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000187,東京都,中野区,医療法人社団　田中歯科クリニック,イリョウホウジンシャダン　タナカシカクリニック,無床診療所,東京都中野区江古田4-2-3,,35.723946,139.665054,03-5380-3640,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000188,東京都,中野区,ゆかり歯科,ユカリシカ,無床診療所,東京都中野区江古田4-6-3,リバプール江古田ビル2階,35.723904,139.662933,03-3385-1117,,,,,,,,,,,歯科,0,,
131148,200000189,東京都,中野区,葉山歯科クリニック,ハヤマシカクリニック,無床診療所,東京都中野区丸山1-1-2,高崎ビル1階,35.722885,139.657639,03-5380-3678,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000190,東京都,中野区,かわい歯科クリニック,カワイシカクリニック,無床診療所,東京都中野区丸山2-3-3,サンブリッジ1階,35.723125,139.652786,03-3339-3455,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000191,東京都,中野区,奥田歯科医院,オクダシカイイン,無床診療所,東京都中野区丸山2-24-1,,35.723656,139.650436,03-3339-9288,,,,,,,,,,,歯科,0,,
131148,200000192,東京都,中野区,落合歯科医院,オチアイシカイイン,無床診療所,東京都中野区野方1-9-16,,35.71167,139.660172,03-3385-3434,,,,,,,,,,,歯科,0,,
131148,200000193,東京都,中野区,野方歯科,ノガタシカ,無床診療所,東京都中野区野方1-14-9,,35.713253,139.659927,03-3385-8702,,,,,,,,,,,歯科,0,,
131148,200000194,東京都,中野区,つつじデンタルクリニック,ツツジデンタルクリニック,無床診療所,東京都中野区野方1-42-3,カーサコテーリオ中野101号,35.70982,139.655685,03-5343-7830,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000195,東京都,中野区,はいばら歯科医院,ハイバラシカイイン,無床診療所,東京都中野区野方3-15-14,,35.718796,139.65593,03-3385-6480,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000196,東京都,中野区,橋本歯科医院,ハシモトシカイイン,無床診療所,東京都中野区野方3-18-19,,35.717335,139.65596,03-3389-2823,,,,,,,,,,,歯科,0,,
131148,200000197,東京都,中野区,船坂歯科医院,フナサカシカイイン,無床診療所,東京都中野区野方3-25-8,,35.718544,139.654312,03-3388-6818,,,,,,,,,,,歯科,0,,
131148,200000198,東京都,中野区,あそう歯科クリニック,アソウシカクリニック,無床診療所,東京都中野区野方4-19-2,高見沢ビル2階,35.719612,139.653946,03-3387-8811,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000199,東京都,中野区,矢野歯科口腔外科クリニック,ヤノシカコウクウゲカクリニック,無床診療所,東京都中野区野方5-22-6,日進社ビル2階,35.718884,139.652328,03-3223-3133,,,,,,,,,,,歯科,0,,旧名称：矢野歯科医院
131148,200000200,東京都,中野区,なお歯科医院,ナオシカイイン,無床診療所,東京都中野区野方5-24-7,斎藤ビル2階,35.71867,139.652924,03-5327-5156,,,,,,,,,,,歯科、矯正歯科,0,,
131148,200000201,東京都,中野区,友内歯科医院,トモウチシカイイン,無床診療所,東京都中野区野方5-25-4,矢島ビル3階,35.718704,139.653,03-3330-2456,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000202,東京都,中野区,浅香歯科医院,アサカシカイイン,無床診療所,東京都中野区野方5-28-5,,35.719387,139.652802,03-3337-3718,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000203,東京都,中野区,医療法人社団永眞会　いとなが歯科,イリョウホウジンシャダンエイシンカイ　イトナガシカ　,無床診療所,東京都中野区野方5-29-3,,35.718922,139.652588,03-3338-8148,,,,,,,,,,,歯科,0,,
131148,200000204,東京都,中野区,ｓａｒａ歯科クリニック　野方,サラシカクリニック　ノガタ,無床診療所,東京都中野区野方5-30-6,ひろきやビル　101,35.719227,139.651703,03-5356-6690,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000205,東京都,中野区,医療法人社団真由会　三宅歯科医院,イリョウホウジンシャダンシンユウカイ　ミヤケシカイイン　　,無床診療所,東京都中野区野方5-30-20,野方三宅ビル1階,35.719154,139.652481,03-5373-4618,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000206,東京都,中野区,むらやま歯科医院,ムラヤマシカイイン,無床診療所,東京都中野区野方5-31-7,,35.719688,139.651703,03-3336-3022,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000207,東京都,中野区,大久保歯科クリニック,オオクボシカクリニック,無床診療所,東京都中野区野方6-4-1,阿藤ビル2階,35.720238,139.652649,03-3330-4144,,,,,,,,,,,歯科,0,,
131148,200000208,東京都,中野区,野方じゅん歯科クリニック,ノガタジュンシカクリニック,無床診療所,東京都中野区野方6-10-6,,35.721474,139.653366,03-6875-2566,,,,,,,,,,,歯科口腔外科、歯科、矯正歯科、小児歯科,0,,
131148,200000209,東京都,中野区,歯科奥村医院,シカオクムライイン,無床診療所,東京都中野区野方6-12-9,,35.722069,139.652557,03-3338-5418,,,,,,,,,,,歯科,0,,
131148,200000210,東京都,中野区,関根歯科診療所,セキネシカシンリョウジョ,無床診療所,東京都中野区野方6-30-13,,35.721245,139.651031,03-3330-6480,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000211,東京都,中野区,とうがね歯科・矯正歯科,トウガネシカ　キョウセイシカ,無床診療所,東京都中野区野方6-51-10,エクセル野方1階,35.723511,139.650391,03-3330-1543,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000212,東京都,中野区,ひまわり歯科クリニック,ヒマワリシカクリニック,無床診療所,東京都中野区大和町1-4-2,,35.709663,139.652954,03-5327-3052,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000213,東京都,中野区,矢﨑歯科医院,ヤザキシカイイン,無床診療所,東京都中野区大和町1-12-7,,35.712917,139.653473,03-3338-2295,,,,,,,,,,,歯科,0,,
131148,200000214,東京都,中野区,荒牧歯科医院,アラマキシカイイン,無床診療所,東京都中野区大和町1-64-10,,35.709759,139.650192,03-5356-7273,,,,,,,,,,,歯科、歯科口腔外科、小児歯科、矯正歯科,0,,
131148,200000215,東京都,中野区,医療法人社団博成会　川崎歯科クリニック,イリョウホウジンシャダンハクセイカイ　カワサキシカクリニック,無床診療所,東京都中野区大和町1-65-2,,35.709545,139.650681,03-3339-8241,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000216,東京都,中野区,田上歯科医院,タガミシカイイン,無床診療所,東京都中野区大和町2-13-5,,35.714523,139.652695,03-3338-1076,,,,,,,,,,,歯科,0,,
131148,200000217,東京都,中野区,植田歯科,ウエダシカ,無床診療所,東京都中野区大和町3-1-10,ランドール高円寺101,35.710014,139.649689,03-5327-3000,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000218,東京都,中野区,吉岡歯科,ヨシオカシカ,無床診療所,東京都中野区大和町3-7-3,マルヤビル1階,35.710228,139.648163,03-3330-6988,,,,,,,,,,,歯科、矯正歯科,0,,
131148,200000219,東京都,中野区,なかむら歯科,ナカムラシカ,無床診療所,東京都中野区大和町4-18-6,,35.713615,139.646118,03-3223-8384,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000220,東京都,中野区,新海歯科医院,シンカイシカイイン,無床診療所,東京都中野区若宮1-50-2,,35.719952,139.64827,03-3338-6019,,,,,,,,,,,歯科,0,,
131148,200000221,東京都,中野区,もみの木歯科,モミノキシカ,無床診療所,東京都中野区若宮2-42-3,マルエツ中野若宮店,35.716961,139.641403,03-3338-7776,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000222,東京都,中野区,医療法人社団ＷＤＣ　若宮歯科医院,イリョウホウジンシャダンWDC　ワカミヤシカイイン,無床診療所,東京都中野区若宮3-3-11,家政ハイツ1階,35.719662,139.645782,03-5327-4182,,,,,,,,,,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,
131148,200000224,東京都,中野区,都立家政南口歯科,トリツカセイミナミグチシカ,無床診療所,東京都中野区若宮3-17-6,メゾンドグリシーヌ1階,35.721966,139.644455,03-5356-8088,,,,,,,,,,,歯科、小児歯科、矯正歯科、歯科口腔外科,0,,
131148,200000225,東京都,中野区,わかば歯科クリニック,ワカバシカクリニック,無床診療所,東京都中野区若宮3-36-12,マイプレイス1階,35.72123,139.644684,03-3310-1118,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000226,東京都,中野区,小木曽歯科医院,オギソシカイイン,無床診療所,東京都中野区白鷺1-23-8,,35.71917,139.636581,03-3338-0690,,,,,,,,,,,歯科,0,,
131148,200000227,東京都,中野区,鷺ノ宮駅南口歯科,サギノミヤエキミナミグチシカ,無床診療所,東京都中野区白鷺1-30-6,深沢ビル1階,35.721558,139.637344,03-3338-4510,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000228,東京都,中野区,しらさぎ歯科医院,シラサギシカイイン,無床診療所,東京都中野区白鷺2-10-10,,35.718571,139.634491,03-3223-8817,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000229,東京都,中野区,酒井歯科医院,サカイシカイイン,無床診療所,東京都中野区鷺宮1-16-7,,35.722443,139.64505,03-3338-6004,,,,,,,,,,,歯科,0,,
131148,200000230,東京都,中野区,とりつかせい歯科医院,トリツカセイシカイイン,無床診療所,東京都中野区鷺宮1-27-8,プラネットパレス1階,35.72337,139.644028,03-3337-8815,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000231,東京都,中野区,関谷歯科医院,セキヤシカイイン,無床診療所,東京都中野区鷺宮1-30-12,さくらハイツ都立家政1階,35.724697,139.643814,03-5373-8724,,,,,,,,,,,歯科、矯正歯科、小児歯科,0,,
131148,200000232,東京都,中野区,みしな歯科クリニック,ミシナシカクリニック,無床診療所,東京都中野区鷺宮2-3-2,カドヤビル1階,35.724339,139.647171,03-5327-8099,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000233,東京都,中野区,さぎのみやなんぞういん通り歯科,サギノミヤナンゾウインドオリシカ,無床診療所,東京都中野区鷺宮2-18-8,1階,35.725964,139.647568,03-3337-4618,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,0,,旧：NO.200000233 医療法人社団貴樂会　さぎのみやファミリー歯科
131148,200000234,東京都,中野区,おだ歯科医院,オダシカイイン,無床診療所,東京都中野区鷺宮3-7-7,鷺宮ビル1階,35.724041,139.643723,03-6383-0218,,,,,,,,,,,歯科口腔外科、小児歯科、矯正歯科、歯科,0,,
131148,200000235,東京都,中野区,医療法人社団ＦＤＯ　こみやま歯科,イリョウホウジンシャダンFDO　コミヤマシカ,無床診療所,東京都中野区鷺宮3-17-5,大勝ビル1階A号室,35.723099,139.639389,03-5373-4182,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000236,東京都,中野区,鷺ノ宮あぜ歯科クリニック,サギノミヤアゼシカクリニック,無床診療所,東京都中野区鷺宮3-19-5,蒲生ビル2階,35.723129,139.638153,03-3330-0648,,,,,,,,,,,歯科、小児歯科、歯科口腔外科、矯正歯科,0,,
131148,200000237,東京都,中野区,医療法人社団プレブ　熊谷歯科医院,イリョウホウジンシャダンプレブ　クマガイシカイイン,無床診療所,東京都中野区鷺宮3-32-5,,35.724304,139.638214,03-5327-5347,,,,,,,,,,,歯科,0,,
131148,200000238,東京都,中野区,医療法人社団康仁会　協立歯科,イリョウホウジンシャダンコウジンカイ　キョウリツシカ,無床診療所,東京都中野区鷺宮4-2-3,,35.723083,139.637604,03-3339-6483,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000239,東京都,中野区,藤田歯科医院,フジタシカイイン,無床診療所,東京都中野区鷺宮4-3-4,,35.723423,139.637466,03-3223-4141,,,,,,,,,,,歯科口腔外科、小児歯科、歯科,0,,
131148,200000240,東京都,中野区,日野浦歯科医院,ヒノウラシカイイン,無床診療所,東京都中野区鷺宮4-36-10,,35.724873,139.637573,03-3330-5193,,,,,,,,,,,歯科,0,,
131148,200000241,東京都,中野区,シン　デンタル　クリニック,シン　デンタル　クリニック,無床診療所,東京都中野区鷺宮4-37-15,,35.725296,139.638153,03-3223-3718,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000242,東京都,中野区,つかさ歯科医院,ツカサシカイイン,無床診療所,東京都中野区鷺宮4-44-9,,35.726124,139.638458,03-3339-7733,,,,,,,,,,,歯科,0,,
131148,200000243,東京都,中野区,しみず歯科医院,シミズシカイイン,無床診療所,東京都中野区上鷺宮3-17-10,ライフヴィラ上鷺宮101号,35.735065,139.630569,03-3990-0103,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000244,東京都,中野区,かみさぎ歯科医院,カミサギシカイイン,無床診療所,東京都中野区上鷺宮4-6-20,,35.733952,139.630005,03-3999-1850,,,,,,,,,,,歯科,0,,
131148,200000245,東京都,中野区,しもしげ歯科医院,シモシゲシカイイン,無床診療所,東京都中野区上鷺宮4-7-11,,35.732395,139.629166,03-3825-6321,,,,,,,,,,,歯科、小児歯科,0,,
131148,200000246,東京都,中野区,やました歯科クリニック富士見台,ヤマシタシカクリニックフジミダイ,無床診療所,東京都中野区上鷺宮4-17-13,,35.734951,139.629562,03-5848-9804,,,,,,,,,,,歯科、矯正歯科、小児歯科、歯科口腔外科,0,,
131148,200000247,東京都,中野区,増喜歯科医院,マスキシカイイン,無床診療所,東京都中野区上鷺宮5-7-5,,35.727352,139.628372,03-3577-1182,,,,,,,,,,,歯科,0,,
131148,200000248,東京都,中野区,タカヒロデンタルオフィス,タカヒロデンタルオフィス,無床診療所,東京都中野区上鷺宮5-8-6,,35.727383,139.626968,03-3926-4182,,,,,,,,,,,歯科、小児歯科、歯科口腔外科,0,,
131148,200000249,東京都,中野区,小林歯科医院,コバヤシシカイイン,無床診療所,東京都中野区上鷺宮5-27-26,,35.73148,139.629578,03-3990-5033,,,,,,,,,,,歯科,0,,
131148,200000250,東京都　,中野区,富士見台さくら歯科,フジミダイサクラシカ,無床診療所,東京都中野区上鷺宮3-10-12,,,,03-5848-9373,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;矯正歯科,0,,
131148,200000251,東京都,中野区,医療法人社団泉樹会ホームクリニックなかの,イリョウホウジンシャダンセンジュカイホームナカノ,無床診療所,東京都中野区鷺宮3-3-6,シュプール1階1A,,,03-3387-2734,,,,,,,,,,,内科;腎臓内科,0,,
131148,200000252,東京都　,中野区,中野ひだまりクリニック,ナカノヒダマリクリニック,無床診療所,東京都中野区東中野3-6-12,,,,03-6908-7330,,,,,,,,,,,内科;消化器内科（胃腸内科）,0,,
131148,200000253,東京都,中野区,はる歯科,ハルシカ,無床診療所,東京都中野区沼袋3-29-7,,,,03-5942-4764,,,,,,,,,,,歯科;小児歯科;歯科口腔外科;矯正歯科,0,,
131148,200000254,東京都　,中野区,中野訪問クリニック,ナカノホウモンクリニック,無床診療所,東京都中野区本町1-31-6,マンション中野坂上203号室,,,03-5304-5080,,,,,,,,,,,内科;精神科;皮膚科;小児科,0,,
131148,200000255,東京都,中野区,東中野矯正歯科,ヒガシナカノキョウセイシカ,無床診療所,東京都中野区東中野3-7-22,,,,03-6279-1817,,,,,,,,,,,矯正歯科,0,,
131148,200000256,東京都　,中野区,ゆりスキンケアクリニック,ユリスキンケアクリニック,無床診療所,東京都中野区本町4-48-17,新中野駅上プラザ607号室,,,03-3381-5688,,,,,,,,,,,美容皮膚科,0,,
131148,200000257,東京都,中野区,アクシア中野デンタルクリニック,アクシアナカノデンタルクリニック,無床診療所,東京都中野区中野3-27-21,アルカディア中野V,,,03-6382-5850,,,,,,,,,,,歯科;矯正歯科;小児歯科;歯科口腔外科,0,,
131148,200000258,東京都　,中野区,中野トータルヘルスケアクリニック,ナカノトータルヘルスケアクリニック,無床診療所,東京都中野区中野5-65-4,和光ビル5F　501号室,,,03-5492-9430,,,,,,,,,,,皮膚科;泌尿器科,0,,
131148,200000259,東京都　,中野区,新江古田いわた眼科,シンエゴタイワタガンカ,無床診療所,東京都中野区江原町2-20-19,NE220　2階,,,03-5906-5820,,,,,,,,,,,眼科;アレルギー;小児科,0,,
131148,200000260,東京都,中野区,上田クリニック,ウエダクリニック,無床診療所,東京都中野区東中野1-23-4,101,,,05-5989-1164,,,,,,,,,,,内科;小児科;心療内科,0,,
131148,200000261,東京都　,中野区,たの眼科クリニック中野分院,タノガンカクリニックナカノブンイン,無床診療所,東京都中野区中野2-30-8,パールスカイ2　2階,,,03-6382-7031,,,,,,,,,,,眼科,0,,
